Solution # - Weight - Value - Score
0 - 347 - 696 - 696.0
1 - 398 - 799 - 799.0
2 - 351 - 700 - 700.0
3 - 399 - 795 - 795.0
4 - 348 - 692 - 692.0
5 - 301 - 590 - 590.0
6 - 253 - 495 - 495.0
7 - 307 - 594 - 594.0
8 - 355 - 695 - 695.0
9 - 301 - 596 - 596.0
10 - 352 - 696 - 696.0
11 - 303 - 597 - 597.0
12 - 351 - 697 - 697.0
13 - 399 - 798 - 798.0
14 - 351 - 697 - 697.0
15 - 303 - 596 - 596.0
16 - 357 - 695 - 695.0
17 - 306 - 595 - 595.0
18 - 356 - 700 - 700.0
19 - 302 - 601 - 601.0
20 - 352 - 695 - 695.0
21 - 400 - 796 - 796.0
22 - 352 - 695 - 695.0
23 - 302 - 601 - 601.0
24 - 349 - 702 - 702.0
