Solution # - Weight - Value - Score
0 - 101 - 205 - 205.0
1 - 151 - 306 - 306.0
2 - 200 - 414 - 414.0
3 - 150 - 310 - 310.0
4 - 200 - 414 - 414.0
5 - 250 - 510 - 510.0
6 - 300 - 610 - 610.0
7 - 251 - 502 - 502.0
8 - 201 - 406 - 406.0
9 - 150 - 305 - 305.0
10 - 200 - 401 - 401.0
11 - 259 - 497 - 497.0
12 - 209 - 401 - 401.0
13 - 150 - 305 - 305.0
14 - 100 - 201 - 201.0
15 - 159 - 297 - 297.0
16 - 211 - 393 - 393.0
17 - 261 - 497 - 497.0
18 - 211 - 397 - 397.0
19 - 261 - 497 - 497.0
20 - 211 - 397 - 397.0
21 - 262 - 498 - 498.0
22 - 210 - 402 - 402.0
23 - 160 - 301 - 301.0
24 - 210 - 402 - 402.0
