Solution # - Weight - Value - Score
0 - 153 - 311 - 311.0
1 - 203 - 410 - 410.0
2 - 151 - 307 - 307.0
3 - 202 - 404 - 404.0
4 - 155 - 303 - 303.0
5 - 207 - 406 - 406.0
6 - 252 - 500 - 500.0
7 - 198 - 393 - 393.0
8 - 153 - 299 - 299.0
9 - 103 - 200 - 200.0
10 - 157 - 307 - 307.0
11 - 204 - 404 - 404.0
12 - 157 - 307 - 307.0
13 - 204 - 408 - 408.0
14 - 251 - 505 - 505.0
15 - 299 - 605 - 605.0
16 - 252 - 508 - 508.0
17 - 200 - 405 - 405.0
18 - 250 - 504 - 504.0
19 - 199 - 407 - 407.0
20 - 247 - 505 - 505.0
21 - 299 - 608 - 608.0
22 - 251 - 508 - 508.0
23 - 296 - 602 - 602.0
24 - 242 - 495 - 495.0
25 - 192 - 396 - 396.0
26 - 243 - 493 - 493.0
27 - 191 - 390 - 390.0
28 - 242 - 493 - 493.0
29 - 194 - 395 - 395.0
30 - 244 - 494 - 494.0
31 - 199 - 400 - 400.0
32 - 246 - 497 - 497.0
33 - 199 - 396 - 396.0
34 - 251 - 499 - 499.0
35 - 299 - 597 - 597.0
36 - 247 - 494 - 494.0
37 - 295 - 594 - 594.0
38 - 248 - 497 - 497.0
39 - 197 - 394 - 394.0
40 - 249 - 497 - 497.0
41 - 199 - 398 - 398.0
42 - 246 - 499 - 499.0
43 - 199 - 398 - 398.0
44 - 199 - 398 - 398.0
45 - 244 - 492 - 492.0
46 - 298 - 599 - 599.0
47 - 250 - 501 - 501.0
48 - 297 - 602 - 602.0
49 - 245 - 499 - 499.0
50 - 245 - 499 - 499.0
51 - 245 - 499 - 499.0
52 - 296 - 602 - 602.0
53 - 251 - 508 - 508.0
54 - 296 - 602 - 602.0
55 - 245 - 499 - 499.0
56 - 194 - 402 - 402.0
57 - 242 - 500 - 500.0
58 - 188 - 393 - 393.0
59 - 242 - 500 - 500.0
60 - 195 - 399 - 399.0
61 - 242 - 496 - 496.0
62 - 293 - 599 - 599.0
63 - 245 - 499 - 499.0
64 - 194 - 396 - 396.0
65 - 140 - 289 - 289.0
66 - 192 - 392 - 392.0
67 - 246 - 499 - 499.0
68 - 199 - 402 - 402.0
69 - 145 - 295 - 295.0
70 - 192 - 396 - 396.0
71 - 243 - 499 - 499.0
72 - 297 - 606 - 606.0
73 - 252 - 512 - 512.0
74 - 204 - 414 - 414.0
75 - 251 - 511 - 511.0
76 - 204 - 414 - 414.0
