Solution # - Weight - Value - Score
0 - 145 - 296 - 296.0
1 - 196 - 399 - 399.0
2 - 146 - 300 - 300.0
3 - 197 - 397 - 397.0
4 - 244 - 498 - 498.0
5 - 193 - 395 - 395.0
6 - 145 - 295 - 295.0
7 - 94 - 198 - 198.0
8 - 47 - 101 - 101.0
9 - 92 - 195 - 195.0
10 - 143 - 298 - 298.0
11 - 96 - 197 - 197.0
12 - 143 - 294 - 294.0
13 - 197 - 401 - 401.0
14 - 245 - 499 - 499.0
15 - 297 - 602 - 602.0
16 - 250 - 505 - 505.0
17 - 199 - 402 - 402.0
18 - 151 - 304 - 304.0
19 - 199 - 404 - 404.0
20 - 250 - 501 - 501.0
21 - 196 - 394 - 394.0
22 - 244 - 492 - 492.0
23 - 199 - 398 - 398.0
24 - 250 - 501 - 501.0
25 - 202 - 403 - 403.0
26 - 249 - 504 - 504.0
27 - 294 - 598 - 598.0
28 - 243 - 501 - 501.0
29 - 192 - 398 - 398.0
30 - 145 - 297 - 297.0
31 - 192 - 398 - 398.0
32 - 242 - 497 - 497.0
33 - 289 - 594 - 594.0
34 - 241 - 494 - 494.0
35 - 292 - 591 - 591.0
36 - 242 - 492 - 492.0
37 - 195 - 391 - 391.0
38 - 150 - 297 - 297.0
39 - 200 - 396 - 396.0
40 - 200 - 396 - 396.0
41 - 153 - 299 - 299.0
42 - 200 - 396 - 396.0
43 - 254 - 503 - 503.0
44 - 207 - 406 - 406.0
45 - 258 - 509 - 509.0
46 - 208 - 410 - 410.0
47 - 253 - 504 - 504.0
48 - 202 - 407 - 407.0
49 - 157 - 313 - 313.0
50 - 157 - 313 - 313.0
51 - 157 - 313 - 313.0
52 - 202 - 407 - 407.0
53 - 249 - 504 - 504.0
54 - 297 - 604 - 604.0
