Solution # - Weight - Value - Score
0 - 399 - 785 - 785.0
1 - 350 - 684 - 684.0
2 - 399 - 787 - 787.0
3 - 350 - 691 - 691.0
4 - 398 - 791 - 791.0
5 - 348 - 697 - 697.0
6 - 397 - 796 - 796.0
7 - 353 - 698 - 698.0
8 - 305 - 598 - 598.0
9 - 359 - 704 - 704.0
10 - 306 - 595 - 595.0
11 - 355 - 694 - 694.0
12 - 306 - 595 - 595.0
13 - 357 - 699 - 699.0
14 - 306 - 599 - 599.0
15 - 252 - 501 - 501.0
16 - 296 - 599 - 599.0
17 - 345 - 700 - 700.0
18 - 393 - 801 - 801.0
19 - 339 - 695 - 695.0
20 - 392 - 804 - 804.0
21 - 343 - 705 - 705.0
22 - 392 - 801 - 801.0
23 - 339 - 692 - 692.0
24 - 386 - 791 - 791.0
25 - 337 - 702 - 702.0
26 - 388 - 802 - 802.0
27 - 339 - 706 - 706.0
28 - 393 - 804 - 804.0
29 - 344 - 703 - 703.0
30 - 393 - 801 - 801.0
31 - 346 - 702 - 702.0
32 - 398 - 805 - 805.0
33 - 344 - 707 - 707.0
34 - 295 - 604 - 604.0
35 - 342 - 703 - 703.0
36 - 395 - 803 - 803.0
37 - 344 - 703 - 703.0
38 - 393 - 792 - 792.0
39 - 340 - 692 - 692.0
40 - 388 - 794 - 794.0
41 - 339 - 696 - 696.0
42 - 388 - 798 - 798.0
43 - 340 - 697 - 697.0
44 - 394 - 795 - 795.0
45 - 340 - 697 - 697.0
46 - 390 - 791 - 791.0
47 - 341 - 702 - 702.0
48 - 389 - 792 - 792.0
49 - 341 - 702 - 702.0
50 - 391 - 804 - 804.0
51 - 343 - 702 - 702.0
52 - 292 - 598 - 598.0
53 - 348 - 699 - 699.0
54 - 395 - 798 - 798.0
55 - 345 - 704 - 704.0
56 - 393 - 804 - 804.0
57 - 337 - 703 - 703.0
58 - 390 - 807 - 807.0
59 - 343 - 708 - 708.0
60 - 392 - 797 - 797.0
61 - 342 - 695 - 695.0
62 - 389 - 796 - 796.0
63 - 337 - 693 - 693.0
64 - 391 - 799 - 799.0
65 - 347 - 701 - 701.0
66 - 396 - 797 - 797.0
67 - 347 - 708 - 708.0
68 - 294 - 604 - 604.0
69 - 343 - 703 - 703.0
70 - 387 - 801 - 801.0
71 - 333 - 695 - 695.0
72 - 384 - 795 - 795.0
73 - 336 - 695 - 695.0
74 - 336 - 695 - 695.0
75 - 390 - 801 - 801.0
76 - 343 - 700 - 700.0
