Solution # - Weight - Value - Score
0 - 108 - 204 - 204.0
1 - 158 - 305 - 305.0
2 - 208 - 405 - 405.0
3 - 158 - 305 - 305.0
4 - 209 - 406 - 406.0
5 - 261 - 502 - 502.0
6 - 212 - 394 - 394.0
7 - 153 - 298 - 298.0
8 - 203 - 394 - 394.0
9 - 153 - 293 - 293.0
10 - 103 - 197 - 197.0
11 - 162 - 293 - 293.0
12 - 211 - 401 - 401.0
13 - 159 - 305 - 305.0
14 - 209 - 406 - 406.0
15 - 158 - 305 - 305.0
16 - 208 - 409 - 409.0
17 - 259 - 510 - 510.0
18 - 209 - 409 - 409.0
19 - 150 - 313 - 313.0
20 - 202 - 409 - 409.0
21 - 150 - 313 - 313.0
22 - 99 - 212 - 212.0
23 - 49 - 108 - 108.0
24 - 0 - 0 - 0.0
25 - 51 - 101 - 101.0
26 - 103 - 197 - 197.0
27 - 162 - 293 - 293.0
28 - 103 - 197 - 197.0
29 - 153 - 298 - 298.0
30 - 212 - 394 - 394.0
31 - 261 - 502 - 502.0
32 - 211 - 401 - 401.0
33 - 152 - 305 - 305.0
34 - 103 - 197 - 197.0
35 - 52 - 96 - 96.0
36 - 102 - 192 - 192.0
37 - 152 - 293 - 293.0
38 - 100 - 197 - 197.0
39 - 150 - 297 - 297.0
40 - 200 - 401 - 401.0
41 - 249 - 509 - 509.0
42 - 199 - 405 - 405.0
43 - 150 - 297 - 297.0
44 - 100 - 197 - 197.0
45 - 152 - 293 - 293.0
46 - 152 - 293 - 293.0
47 - 152 - 293 - 293.0
48 - 102 - 197 - 197.0
49 - 152 - 297 - 297.0
50 - 152 - 297 - 297.0
51 - 102 - 196 - 196.0
52 - 102 - 196 - 196.0
53 - 152 - 300 - 300.0
54 - 211 - 396 - 396.0
